N,P,K,temperature,humidity,ph,rainfall,label,Family
70.28404434217948,64.89619853680009,143.111695801224,26.159136282023333,55.326343046441664,6.01314144415623,217.91254481571264,Black pepper,Spices
58.34165769608579,114.63848671960457,43.720474936272176,35.667661572569784,87.5315026645493,6.740631489605658,78.7797313251051,Black pepper,Spices
35.9566476798586,90.61511372729075,42.300841765920545,21.245180082094436,77.97595482634954,4.648094452840944,130.57004746863313,Black pepper,Spices
75.68000312463744,25.013953580310385,45.13045373750559,37.473560774377745,93.95580437345319,7.598543221550728,169.19996018862855,Black pepper,Spices
70.79491990023527,2.4948465154808943,23.02605588969353,29.54184598392222,95.65347431820057,7.324011326116648,113.3341783572393,Black pepper,Spices
19.068088621259278,72.26584023594678,82.51046834184123,30.768120713370784,55.93364967219037,7.494011843544817,117.02862872850507,Black pepper,Spices
88.18776375870496,20.79783272983949,36.83449935443208,22.84771246697041,63.185122135826376,6.342324916542593,89.1704876867596,Black pepper,Spices
19.96557564464788,28.703648602909,-5.409967529283691,26.067702298485543,85.29096483354596,7.341522523894114,153.43799685453402,Black pepper,Spices
35.4212723008458,9.237096146896675,81.40014336395974,28.040671504591142,92.64120499325377,7.217632266024986,47.37151563704164,Black pepper,Spices
64.73913484065656,17.026426974460293,26.787298982182946,19.869915241466856,110.49539542747425,6.9758025392115535,147.8919232193309,Black pepper,Spices
66.69307097630019,86.97668698002121,39.09717864123965,19.48572231019749,72.28573129248468,7.082885212073265,101.16059883591531,Vanilla,Spices
59.13739026980696,55.03789431022085,37.14973421068785,23.79599085244531,61.97385249141989,5.733973513404496,33.486864764048576,Vanilla,Spices
24.524907115419722,45.027004603647285,106.01278360911641,29.95982395227432,72.14478983386904,6.785417021900281,158.92314522612944,Vanilla,Spices
107.59037304422115,105.85675962484538,53.12217515300343,24.978386576685665,93.70692913529338,6.408388922061311,20.470194947604114,Vanilla,Spices
47.71450509378561,81.2017837230949,8.079361698898438,33.343410630521305,83.29043509570917,5.5801019346793215,87.80140792316176,Vanilla,Spices
76.82646535757418,67.30406828440371,40.56411773460162,21.71653194563452,98.4458862703186,6.691452205552439,66.04615528611941,Vanilla,Spices
13.712802600695994,55.54278062300371,91.78850310392366,32.54233635734402,97.807175898163,4.568760099871013,149.42021775288595,Vanilla,Spices
41.509783554196034,70.54377299451511,53.87776680979043,28.079906521806134,48.20560452244354,7.228231432786569,5.046906801295833,Vanilla,Spices
22.020517184387487,69.22798631036162,-51.315712703352766,16.307271105543514,92.46735970135961,6.897571401126977,194.23862449485227,Vanilla,Spices
94.0257395139084,91.06888318908892,64.5021803231029,22.112822108213916,84.8068002662514,6.6809751835670514,223.27983672984033,Vanilla,Spices
-22.62710532047361,45.67681981672146,15.436367266070746,23.278159782269523,112.58844544748118,6.7567693065495655,175.75320212097603,Vanilla,Spices
79.52520305551477,53.08405054263689,61.30708794421402,31.578155693839186,74.32380228374947,5.3831444149258365,113.40868474041675,Vanilla,Spices
43.38766725303877,85.77699656253401,-25.631686431608152,25.642390203913145,77.39383496369281,6.9880709953988305,144.9493601801134,Vanilla,Spices
10.701201513452851,50.10612415066249,124.80508322593678,30.604359421829184,83.86840636548632,5.126873330240061,110.6716069497875,Vanilla,Spices
5.934169621457237,15.284540203968234,1.2339902938948413,24.50860693968367,24.251408370756607,6.924500379127553,123.70864724495485,Vanilla,Spices
60.329893164439866,57.73881311526816,-11.730649865615568,39.023594392596124,71.17859332973109,9.700212230562247,50.6979778385346,Vanilla,Spices
64.98086137441825,7.620504645197137,82.84246658539084,21.07404363757481,78.4435757903647,5.65110034836979,115.70560041955282,Vanilla,Spices
13.531009048494639,8.940879532523745,6.2259309126693125,22.616844924942598,86.86045254797365,7.326056788340146,153.38046184903257,Vanilla,Spices
26.69048799386001,37.29127459444702,-2.1836570563515707,24.651004984286583,75.59699961644425,7.870933322039462,144.64192715499573,Vanilla,Spices
109.14875640624399,112.29222772543574,18.83779359596604,27.56473951952448,98.81466196405626,6.3043594585593405,-59.368419368056195,Vanilla,Spices
-0.8405044598997478,-3.2728990474048487,106.48246085774306,34.49780959702646,79.6306372780422,8.378186944135821,-9.377775260094893,Vanilla,Spices
25.77957442415951,18.320683643058956,191.8313903993295,25.469640440671345,66.99419551559697,6.187189703400534,158.68704748663836,Vanilla,Spices
49.03089378322333,53.98198853882664,85.9738336238571,22.606285981758447,85.38532240930952,5.897022986378773,227.07342598649203,Vanilla,Spices
41.141353833287994,86.43346651634349,74.46424756526388,25.639760945622807,85.39681594436703,6.386290082918499,118.06939303878941,Vanilla,Spices
-16.723437656822746,16.48860172872304,48.668107597211964,15.23445478821952,67.42673008261629,6.291650493493788,91.10029777756714,Vanilla,Spices
47.00450581120146,68.26340802871546,63.12606734793507,20.65026442324538,83.45433951953508,8.5900609370631,115.82134599567812,Vanilla,Spices
-18.249861833817924,30.847927455333604,68.582796246039,24.74745188291725,56.15777504015101,7.76641682768349,80.52793484281887,Vanilla,Spices
63.84810616952711,60.015630097549874,57.14039149569636,21.455559422846278,39.11991541297241,6.171556771448563,86.6550179905313,Vanilla,Spices
60.24445551968562,33.942720855604875,-10.812239050229316,39.18605054997048,72.80397660094113,5.158128003839429,80.16412113377486,Vanilla,Spices
74.9392788136262,72.50186468512155,42.785879540473154,27.126888035468426,60.11734745892052,6.029159186968974,116.1435559499189,Vanilla,Spices
49.991013491433165,15.592019868833496,71.42589366615141,25.57790327317416,31.3103991497887,5.894661619158026,30.19048809782356,Vanilla,Spices
73.82676802298036,37.43920277100286,40.369125404057094,20.37684745019122,90.0129322075522,6.8589653511308715,138.2381775008115,Vanilla,Spices
40.17555953735843,77.57930170766878,69.52418512991903,27.574193864647253,31.78303138930935,6.301649496740613,72.72187186773462,Vanilla,Spices
92.52322266970742,51.81680218020492,74.6050473647056,34.6392792071525,143.73819688616518,7.903419113865763,-10.337984426647296,Vanilla,Spices
67.7747762892209,29.719954936103274,123.39450081275427,20.102215843492466,76.3278524456675,7.502205584297794,154.64235416846537,Vanilla,Spices
72.84493510627958,35.28006923092228,152.15224254058018,26.55266724564023,87.39644461534277,6.7684651907298745,98.74064046136655,Vanilla,Spices
67.17323676666267,21.94411753105992,-2.3618429498974294,23.63865151937367,67.58264816553047,7.19711067234193,33.09317928368691,Vanilla,Spices
22.406477636384526,71.39881965643855,-0.6888125123659066,27.82929761303217,66.23899222333182,6.370500865536775,14.181023647007535,Vanilla,Spices
131.00472094934648,92.55405695435175,61.45705861683534,28.492442201641023,71.36686643152753,6.605060293738536,77.73149910167015,Vanilla,Spices
91.70921795611326,36.47621008545647,43.416965331051784,24.546880764072394,51.86286435587309,6.484011110435496,174.34127940406415,Vanilla,Spices
89.09098957552217,8.261370262927286,-57.363545197948305,27.274324088848402,77.2159406052496,6.525187621315435,29.016345272465458,Vanilla,Spices
67.19550477167769,90.00557102001801,130.84832226144124,31.377462496103963,98.93033062396754,6.274888629543841,87.46638215817187,Vanilla,Spices
78.4612042154117,38.039389616944234,28.636472518885746,25.987809868844316,72.28994441257672,6.518081361360115,61.61584633045583,Vanilla,Spices
34.9231162764567,33.65160354504481,71.46848307353929,21.783148161760344,60.587492373885745,7.015345620134681,151.49222811443173,Vanilla,Spices
37.46796409213159,24.508929349514418,64.8886531215576,27.90931784654008,84.14906964287638,6.397201675934501,179.58449929001756,Vanilla,Spices
19.23326299947241,58.66477563508532,82.55413201473415,30.11395112281263,95.76714544579167,6.680657084933411,109.67254492882495,Vanilla,Spices
74.0775944380943,69.1205920898581,29.798146829557425,20.519238870020192,53.31371253343431,5.139328535341811,99.798748855111,Vanilla,Spices
110.1706841024578,41.13039987535345,45.85104131333827,26.868308245998563,63.039897778198664,5.981769277685124,162.43117821897505,Vanilla,Spices
36.824798412757744,3.19450491226209,85.81995378404706,17.201589427701197,98.30836978259045,7.132076410098621,77.06095537339418,Vanilla,Spices
61.89367531288942,40.59608573092673,66.71796689656748,23.004674434076062,121.16715320439089,7.877092106741772,132.04198988622935,Vanilla,Spices
92.15208232338898,62.485695198008614,47.74288119509003,20.11344058389719,72.75581494425582,5.838653900750849,95.61052834121641,Vanilla,Spices
48.62328882694662,60.367698200343895,18.883331175455705,24.96069549723319,142.08822277099483,7.287008935703873,86.71142626330216,Vanilla,Spices
70.07727653996476,11.1472995632868,50.124459431093484,26.576736035389736,62.845361531966645,7.553991714837078,181.06196888590767,Vanilla,Spices
-27.33409935141463,39.23642117612073,21.38565493872367,22.572542299259222,79.33039044897271,6.900430294062225,85.41140859699031,Vanilla,Spices
37.424158114424664,69.94494087906186,5.7532224189056365,29.13975861060328,60.552720981281574,5.1842902598376694,121.57403887368599,Vanilla,Spices
-8.806307105134401,25.529406272487737,64.25792774509628,29.362360830384247,43.10779844956697,7.16563360777778,124.45573032792436,Vanilla,Spices
72.5692971529912,66.13882671794396,29.114404364303798,23.380710310039365,74.58343119828514,6.5514165354309055,92.1362511305438,Vanilla,Spices
49.17838634441108,70.67780027931397,102.36558177824433,35.91202085175375,88.08312216844773,5.428030009536763,47.931187863643565,Vanilla,Spices
42.84535810090364,79.16558833568081,-10.946410754219542,23.04978125191088,72.59798484283301,6.475650198690009,163.30736853456352,Vanilla,Spices
42.854464998474704,80.26651997558565,37.75124231406868,26.07986005634817,61.387165032709085,6.502546765399477,146.9357008331772,Vanilla,Spices
18.622782163675367,33.36220792896984,67.50473872536637,17.384229254141616,75.88417096525563,5.071726836853495,149.66302896754095,Vanilla,Spices
-47.06924754709559,60.50280039462016,52.42439646946307,25.642619180443706,52.23664014605056,5.273211498619393,175.34247056550356,Vanilla,Spices
50.39079334248706,60.831856935320104,113.53671979883325,20.79344315122227,32.75619738561792,7.798305753530668,60.29218793866169,Vanilla,Spices
57.229693882847336,18.20202403875986,62.079735827190305,27.23599846877896,39.83698619483127,4.930496348868888,38.80914020674955,Vanilla,Spices
-38.51360430811686,56.418407430453044,-30.15498956121271,32.07855733310471,62.86229652106379,6.778816657357353,55.30387841655148,Vanilla,Spices
-18.518124792336828,33.23114628781559,40.91588958314433,26.989292209891932,28.413473324659734,6.740410377978471,91.0137657446773,Vanilla,Spices
25.980436496997292,33.1570908748303,49.960276746893705,26.44060612562992,67.98065284511583,7.074191369080064,19.026307243319508,Vanilla,Spices
32.1752617890281,53.65315388761608,56.16498694329452,20.387939177103387,54.26558448907439,6.998406231628814,36.30589984466255,Vanilla,Spices
78.54018038949133,57.542021723627855,124.75010008038447,24.57889475990993,53.67004317006834,5.858017735524324,153.16123786305687,Vanilla,Spices
83.146468051553,0.11567670591285406,71.4393161401965,27.21790976409002,77.07105139705256,5.646116607815536,102.97133101485691,Vanilla,Spices
6.29318148323258,58.01235148251426,148.09285283621085,20.0772951508066,103.79972379370895,7.093906016825812,17.515171412248506,Vanilla,Spices
5.7963507916663985,47.909995692734974,-46.95547863667904,25.382337407232267,55.26075913558501,5.30142125691576,215.37199246728642,Vanilla,Spices
60.43129510707851,66.86834320582453,53.02013218339446,30.886549516184083,85.23179133814475,6.3289827225893625,197.82738996640848,Vanilla,Spices
57.0562543123498,39.20817207027831,4.188095429304489,12.949446065406246,126.37634006347076,6.009029521060151,63.973306594157684,Vanilla,Spices
58.18478544482461,54.308212202220105,66.95664044449178,22.037502502553746,82.81985276706492,7.129419109629536,114.87851463068053,Vanilla,Spices
61.000485222114364,-14.859907068116627,99.14462107197036,36.14023173319073,75.063252291187,7.093498432651489,110.58713154147105,Vanilla,Spices
5.61866121378344,42.49263012049673,95.46272587504757,35.75380252433516,73.71351542452261,6.663466043974067,107.96215419995559,Vanilla,Spices
77.17095462071583,64.56211618029099,22.31654698071,16.90158330174097,116.9319054785799,6.032992410685084,43.33034926355376,Vanilla,Spices
73.63662475525649,2.6511758652420383,-49.12025779381626,25.13020501369189,34.56911250891797,5.994404570619498,178.8769920735756,Vanilla,Spices
22.966696920901676,0.08182224012425365,21.82813068903284,24.39795341553669,84.4269107021012,6.548662798033308,171.94119923381353,Vanilla,Spices
107.57179870592613,85.86915990968255,61.66065311577951,19.93423575318177,54.003045739800655,5.577661387283907,105.09548348310929,Vanilla,Spices
4.425501891281023,62.84344793787914,51.37709593135317,31.584126386503314,37.9572599123771,7.790776383503443,36.15501400373593,Vanilla,Spices
89.35047004025387,52.368217849888936,58.23872925151426,20.31392034657837,65.69215994694078,7.417777551054908,84.25860520210493,Vanilla,Spices
66.10512483949007,23.48386035768256,25.206146034891603,28.17827704393371,85.72337588187588,8.051859295683162,56.711474439021856,Vanilla,Spices
86.15725442838013,5.328206987444048,-26.657496466309716,34.52630969438429,61.84320456262355,6.940061077698783,136.27905115650339,Vanilla,Spices
69.02672520916133,10.071691857053928,77.2566934536122,21.92313908153006,60.36411031780132,6.807821151194952,89.4783361090547,Vanilla,Spices
69.67438733843039,38.88518291595142,85.44086185042949,28.436564277488564,42.80232318916556,7.212313261222503,168.0641954946566,Vanilla,Spices
30.43953702478553,39.34242182873339,2.517485645132446,31.23314667648565,90.48604537708925,6.620459981628332,97.5398440994975,Vanilla,Spices
30.302540758673594,67.9478823860329,41.661026982910904,40.93558457511366,78.53206551933998,6.053820706699267,63.107665755345906,Vanilla,Spices
58.74820568209247,39.922083894308585,-37.140141943976296,25.03801486964729,55.75879259362801,7.021182904589026,24.207685629865665,Vanilla,Spices
